tanggal,tahun,bulan,daerah,jumlah_kecelakaan,korban_meninggal,korban_luka_berat,korban_luka_ringan,cuaca,waktu_kejadian,jenis_kendaraan,penyebab_kecelakaan,jenis_jalan,kondisi_jalan,kecepatan_pengendara,geometri_jalan,jenis_kelamin_pengemudi,usia_pengemudi,pengaruh_alkohol
4/17/2025,2025,04,Jakarta Selatan,4660,152,25,7,Cerah,Dini Hari,Truk,Rem Blong,Jalan Nasional,Berlubang,40-60,Lurus,Laki-laki,>50,Ya
6/17/2023,2023,06,Bekasi,4671,212,24,35,Hujan,Dini Hari,Bus,Kecepatan Berlebih,Jalan Nasional,Baik,>60,Simpang T,Laki-laki,>50,Ya
1/4/2022,2022,01,Medan,2800,302,20,24,Cerah,Pagi,Bus,Kondisi Jalan,Jalan Provinsi,Rusak,>60,Simpang T,Laki-laki,<17,Ya
12/5/2021,2021,12,Medan,4070,158,24,28,Cerah,Siang,Mobil,Kondisi Jalan,Jalan Nasional,Rusak,<40,Tikungan,Laki-laki,26-45,Ya
5/9/2025,2025,05,Semarang,1473,475,20,36,Hujan,Pagi,Mobil,Kondisi Jalan,Jalan Nasional,Rusak,<40,Simpang 4,Perempuan,17-25,Ya
6/14/2022,2022,06,Jakarta Timur,2164,375,25,37,Cerah,Siang,Mobil,Rem Blong,Jalan Kota,Berlubang,>60,Tikungan,Laki-laki,26-45,Tidak
12/5/2021,2021,12,Palembang,2762,176,29,14,Hujan,Malam,Bus,Kecepatan Berlebih,Jalan Nasional,Rusak,<40,Tikungan,Laki-laki,26-45,Ya
4/8/2024,2024,04,Bekasi,4031,126,21,21,Hujan,Dini Hari,Mobil,Kelalaian Pengemudi,Jalan Nasional,Baik,>60,Tikungan,Laki-laki,26-45,Ya
1/11/2025,2025,01,Jakarta Selatan,3288,450,28,45,Hujan,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Provinsi,Baik,>60,Tikungan,Perempuan,26-45,Tidak
7/27/2024,2024,07,Medan,3787,290,20,17,Cerah,Dini Hari,Truk,Kecepatan Berlebih,Jalan Kota,Berlubang,>60,Simpang 4,Laki-laki,>50,Ya
9/26/2024,2024,09,Makassar,3220,216,21,4,Hujan,Dini Hari,Truk,Kondisi Jalan,Jalan Kota,Berlubang,<40,Simpang 4,Perempuan,26-45,Ya
9/30/2022,2022,09,Semarang,3534,190,22,4,Hujan,Dini Hari,Bus,Kurang Jarak Aman,Jalan Kota,Berlubang,<40,Lurus,Perempuan,<17,Ya
1/9/2022,2022,01,Semarang,1737,486,29,44,Cerah,Pagi,Mobil,Kecepatan Berlebih,Jalan Kota,Berlubang,<40,Simpang 4,Perempuan,<17,Tidak
6/26/2024,2024,06,Jakarta Timur,4927,125,23,53,Hujan,Dini Hari,Bus,Kurang Jarak Aman,Jalan Nasional,Berlubang,40-60,Simpang 4,Perempuan,26-45,Ya
2/24/2024,2024,02,Bandung,1161,172,28,11,Cerah,Malam,Motor,Kecepatan Berlebih,Jalan Nasional,Berlubang,40-60,Simpang T,Perempuan,17-25,Tidak
8/21/2024,2024,08,Yogyakarta,4320,261,28,18,Cerah,Siang,Truk,Kelalaian Pengemudi,Jalan Provinsi,Baik,40-60,Simpang Y,Perempuan,<17,Tidak
5/23/2024,2024,05,Bekasi,2388,157,26,20,Cerah,Pagi,Truk,Kelalaian Pengemudi,Jalan Nasional,Rusak,>60,Simpang T,Laki-laki,>50,Ya
10/6/2021,2021,10,Palembang,2873,301,28,4,Hujan,Malam,Mobil,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,>60,Simpang T,Laki-laki,17-25,Ya
8/31/2021,2021,08,Bandung,2414,465,29,31,Cerah,Siang,Truk,Rem Blong,Jalan Nasional,Berlubang,40-60,Simpang T,Perempuan,<17,Ya
9/6/2021,2021,09,Bekasi,4791,367,20,50,Cerah,Siang,Motor,Kondisi Jalan,Jalan Nasional,Baik,40-60,Lurus,Laki-laki,17-25,Tidak
4/12/2024,2024,04,Makassar,3384,277,29,10,Cerah,Malam,Truk,Kondisi Jalan,Jalan Nasional,Berlubang,<40,Simpang T,Laki-laki,>50,Ya
4/11/2025,2025,04,Makassar,3428,259,28,22,Cerah,Siang,Bus,Kondisi Jalan,Jalan Kota,Berlubang,>60,Lurus,Perempuan,17-25,Tidak
4/11/2022,2022,04,Yogyakarta,1858,275,22,43,Cerah,Malam,Truk,Pelanggaran Lalu Lintas,Jalan Kota,Rusak,>60,Simpang T,Laki-laki,<17,Tidak
2/12/2021,2021,02,Bekasi,2197,407,25,47,Cerah,Siang,Motor,Rem Blong,Jalan Nasional,Berlubang,>60,Simpang Y,Laki-laki,<17,Tidak
3/17/2023,2023,03,Jakarta Selatan,3726,312,22,26,Cerah,Pagi,Mobil,Kelalaian Pengemudi,Jalan Provinsi,Rusak,>60,Simpang 4,Laki-laki,26-45,Tidak
4/26/2025,2025,04,Bekasi,4137,297,30,20,Cerah,Dini Hari,Motor,Kurang Jarak Aman,Jalan Provinsi,Berlubang,>60,Simpang 4,Laki-laki,<17,Ya
1/9/2025,2025,01,Palembang,3155,391,27,38,Cerah,Pagi,Truk,Pelanggaran Lalu Lintas,Jalan Nasional,Berlubang,>60,Tikungan,Laki-laki,17-25,Ya
11/12/2025,2025,11,Jakarta Selatan,1885,342,28,33,Hujan,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Provinsi,Rusak,<40,Tikungan,Perempuan,26-45,Ya
4/30/2021,2021,04,Palembang,1364,128,20,37,Hujan,Malam,Motor,Kondisi Jalan,Jalan Provinsi,Baik,>60,Tikungan,Laki-laki,<17,Tidak
12/14/2024,2024,12,Semarang,3502,371,24,12,Hujan,Dini Hari,Motor,Kecepatan Berlebih,Jalan Provinsi,Rusak,40-60,Simpang T,Laki-laki,17-25,Tidak
2/7/2023,2023,02,Semarang,3372,408,26,7,Hujan,Dini Hari,Truk,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,40-60,Lurus,Perempuan,>50,Ya
11/3/2025,2025,11,Yogyakarta,4626,335,24,51,Cerah,Siang,Mobil,Rem Blong,Jalan Nasional,Berlubang,40-60,Simpang T,Laki-laki,>50,Tidak
2/24/2021,2021,02,Medan,3194,396,28,17,Cerah,Pagi,Mobil,Kecepatan Berlebih,Jalan Kota,Berlubang,<40,Tikungan,Laki-laki,17-25,Tidak
12/12/2021,2021,12,Jakarta Selatan,3671,409,28,18,Hujan,Dini Hari,Bus,Kecepatan Berlebih,Jalan Nasional,Baik,>60,Tikungan,Laki-laki,26-45,Ya
6/25/2023,2023,06,Jakarta Selatan,4358,425,24,15,Cerah,Pagi,Bus,Kecepatan Berlebih,Jalan Provinsi,Baik,40-60,Tikungan,Laki-laki,26-45,Ya
7/12/2025,2025,07,Bekasi,3985,374,26,42,Cerah,Malam,Truk,Pelanggaran Lalu Lintas,Jalan Nasional,Berlubang,40-60,Tikungan,Perempuan,>50,Ya
9/17/2021,2021,09,Semarang,1869,450,25,45,Hujan,Siang,Motor,Kurang Jarak Aman,Jalan Provinsi,Baik,<40,Simpang 4,Laki-laki,>50,Ya
5/20/2025,2025,05,Medan,4953,293,26,15,Hujan,Pagi,Motor,Rem Blong,Jalan Nasional,Rusak,>60,Tikungan,Perempuan,26-45,Tidak
11/23/2023,2023,11,Makassar,2986,201,22,35,Cerah,Dini Hari,Bus,Pelanggaran Lalu Lintas,Jalan Nasional,Baik,40-60,Simpang 4,Laki-laki,17-25,Tidak
5/20/2021,2021,05,Palembang,3675,483,21,6,Hujan,Malam,Bus,Kelalaian Pengemudi,Jalan Nasional,Rusak,<40,Tikungan,Laki-laki,>50,Ya
10/27/2024,2024,10,Bandung,2390,134,23,7,Hujan,Pagi,Motor,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,>60,Lurus,Perempuan,26-45,Ya
12/13/2023,2023,12,Jakarta Selatan,3609,180,23,41,Hujan,Dini Hari,Truk,Pelanggaran Lalu Lintas,Jalan Nasional,Rusak,40-60,Simpang T,Perempuan,>50,Ya
3/12/2025,2025,03,Semarang,2267,336,27,3,Hujan,Siang,Mobil,Kecepatan Berlebih,Jalan Nasional,Rusak,<40,Simpang T,Perempuan,>50,Tidak
2/19/2023,2023,02,Surabaya,2519,329,26,7,Hujan,Pagi,Bus,Kondisi Jalan,Jalan Provinsi,Rusak,<40,Simpang Y,Perempuan,<17,Ya
1/30/2021,2021,01,Medan,3461,356,20,5,Hujan,Siang,Mobil,Rem Blong,Jalan Provinsi,Baik,>60,Simpang 4,Perempuan,17-25,Ya
1/3/2024,2024,01,Bandung,2135,120,21,13,Cerah,Malam,Truk,Rem Blong,Jalan Nasional,Berlubang,40-60,Tikungan,Laki-laki,<17,Ya
6/19/2024,2024,06,Jakarta Selatan,3724,190,24,13,Cerah,Siang,Mobil,Kelalaian Pengemudi,Jalan Kota,Baik,>60,Tikungan,Laki-laki,<17,Tidak
11/26/2025,2025,11,Palembang,2055,374,25,42,Hujan,Dini Hari,Bus,Kelalaian Pengemudi,Jalan Nasional,Berlubang,>60,Simpang 4,Perempuan,17-25,Tidak
6/2/2022,2022,06,Makassar,4222,152,20,30,Hujan,Pagi,Truk,Kondisi Jalan,Jalan Provinsi,Rusak,40-60,Lurus,Laki-laki,<17,Ya
1/19/2024,2024,01,Medan,1115,314,26,13,Hujan,Dini Hari,Truk,Kondisi Jalan,Jalan Kota,Berlubang,>60,Tikungan,Perempuan,26-45,Ya
12/20/2024,2024,12,Jakarta Timur,3596,398,25,8,Cerah,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Provinsi,Baik,40-60,Simpang 4,Laki-laki,26-45,Tidak
9/10/2025,2025,09,Jakarta Timur,1716,495,27,6,Hujan,Siang,Bus,Rem Blong,Jalan Kota,Baik,40-60,Simpang 4,Laki-laki,>50,Tidak
6/4/2021,2021,06,Jakarta Timur,2825,205,28,15,Hujan,Malam,Truk,Kurang Jarak Aman,Jalan Provinsi,Berlubang,40-60,Simpang 4,Laki-laki,>50,Ya
10/24/2024,2024,10,Bekasi,1204,248,27,45,Hujan,Dini Hari,Truk,Kondisi Jalan,Jalan Provinsi,Berlubang,<40,Simpang 4,Laki-laki,26-45,Tidak
11/27/2024,2024,11,Jakarta Selatan,1546,298,27,13,Hujan,Siang,Motor,Kondisi Jalan,Jalan Kota,Berlubang,<40,Lurus,Laki-laki,>50,Tidak
12/12/2025,2025,12,Jakarta Timur,4941,145,25,21,Cerah,Malam,Mobil,Kurang Jarak Aman,Jalan Provinsi,Berlubang,>60,Simpang T,Laki-laki,>50,Ya
1/20/2025,2025,01,Palembang,4467,489,24,38,Cerah,Pagi,Truk,Pelanggaran Lalu Lintas,Jalan Nasional,Berlubang,<40,Simpang 4,Laki-laki,>50,Ya
5/1/2021,2021,05,Makassar,3541,361,24,14,Cerah,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Provinsi,Baik,40-60,Lurus,Perempuan,>50,Ya
6/9/2025,2025,06,Surabaya,3075,204,25,14,Hujan,Pagi,Motor,Kurang Jarak Aman,Jalan Nasional,Rusak,<40,Lurus,Laki-laki,26-45,Tidak
11/12/2021,2021,11,Bekasi,1194,310,29,12,Cerah,Pagi,Motor,Kelalaian Pengemudi,Jalan Kota,Baik,40-60,Simpang 4,Laki-laki,>50,Ya
4/9/2022,2022,04,Semarang,1511,372,30,7,Cerah,Siang,Motor,Kecepatan Berlebih,Jalan Kota,Baik,<40,Tikungan,Laki-laki,<17,Ya
5/28/2021,2021,05,Semarang,2113,402,27,21,Hujan,Pagi,Mobil,Kondisi Jalan,Jalan Kota,Baik,40-60,Tikungan,Perempuan,17-25,Tidak
4/3/2021,2021,04,Jakarta Timur,2884,449,23,5,Cerah,Dini Hari,Bus,Kurang Jarak Aman,Jalan Nasional,Berlubang,40-60,Tikungan,Perempuan,<17,Tidak
1/28/2022,2022,01,Bandung,3066,125,28,27,Hujan,Malam,Motor,Rem Blong,Jalan Nasional,Rusak,40-60,Simpang 4,Perempuan,26-45,Tidak
3/30/2022,2022,03,Palembang,3184,120,25,12,Cerah,Dini Hari,Motor,Kondisi Jalan,Jalan Kota,Baik,40-60,Lurus,Laki-laki,17-25,Tidak
1/12/2022,2022,01,Semarang,3964,423,26,44,Cerah,Pagi,Mobil,Kecepatan Berlebih,Jalan Kota,Berlubang,40-60,Simpang 4,Perempuan,17-25,Ya
12/4/2024,2024,12,Medan,2765,201,30,7,Cerah,Dini Hari,Bus,Rem Blong,Jalan Kota,Baik,<40,Lurus,Laki-laki,>50,Ya
1/14/2023,2023,01,Yogyakarta,1461,413,30,15,Cerah,Dini Hari,Mobil,Kondisi Jalan,Jalan Nasional,Baik,40-60,Simpang Y,Laki-laki,17-25,Ya
2/18/2023,2023,02,Bandung,2480,333,25,47,Cerah,Dini Hari,Mobil,Rem Blong,Jalan Nasional,Berlubang,40-60,Simpang 4,Laki-laki,>50,Tidak
7/28/2023,2023,07,Yogyakarta,3112,202,20,16,Cerah,Pagi,Mobil,Kondisi Jalan,Jalan Nasional,Baik,>60,Tikungan,Laki-laki,26-45,Ya
2/28/2025,2025,02,Makassar,3203,448,30,32,Cerah,Malam,Motor,Kelalaian Pengemudi,Jalan Nasional,Rusak,>60,Simpang T,Perempuan,<17,Tidak
9/20/2024,2024,09,Medan,3643,166,28,9,Hujan,Malam,Motor,Pelanggaran Lalu Lintas,Jalan Nasional,Berlubang,>60,Simpang Y,Perempuan,17-25,Ya
7/24/2023,2023,07,Jakarta Selatan,3214,320,25,12,Hujan,Siang,Truk,Kurang Jarak Aman,Jalan Nasional,Rusak,>60,Simpang T,Laki-laki,>50,Tidak
12/4/2023,2023,12,Medan,3117,415,26,23,Cerah,Malam,Motor,Pelanggaran Lalu Lintas,Jalan Nasional,Baik,40-60,Simpang 4,Perempuan,>50,Ya
10/9/2025,2025,10,Yogyakarta,2343,355,25,4,Cerah,Pagi,Motor,Kondisi Jalan,Jalan Kota,Rusak,<40,Lurus,Laki-laki,<17,Tidak
4/20/2021,2021,04,Yogyakarta,3564,165,21,9,Cerah,Pagi,Mobil,Pelanggaran Lalu Lintas,Jalan Provinsi,Baik,<40,Lurus,Perempuan,17-25,Tidak
5/12/2023,2023,05,Bandung,2073,230,30,30,Hujan,Dini Hari,Bus,Kelalaian Pengemudi,Jalan Provinsi,Rusak,40-60,Tikungan,Laki-laki,26-45,Ya
7/10/2021,2021,07,Palembang,3305,268,28,20,Cerah,Pagi,Mobil,Kelalaian Pengemudi,Jalan Nasional,Berlubang,<40,Tikungan,Laki-laki,26-45,Ya
8/2/2023,2023,08,Bandung,4669,399,28,44,Hujan,Pagi,Bus,Kelalaian Pengemudi,Jalan Nasional,Berlubang,<40,Tikungan,Perempuan,<17,Tidak
7/18/2021,2021,07,Jakarta Selatan,1400,118,25,19,Hujan,Malam,Bus,Kelalaian Pengemudi,Jalan Nasional,Rusak,>60,Lurus,Perempuan,<17,Tidak
10/17/2023,2023,10,Yogyakarta,1088,247,27,21,Hujan,Dini Hari,Bus,Kurang Jarak Aman,Jalan Nasional,Rusak,>60,Lurus,Perempuan,26-45,Tidak
1/2/2024,2024,01,Bekasi,3260,305,21,23,Hujan,Siang,Bus,Kondisi Jalan,Jalan Kota,Baik,40-60,Simpang T,Laki-laki,17-25,Tidak
4/5/2022,2022,04,Bandung,2068,126,24,36,Hujan,Pagi,Truk,Kurang Jarak Aman,Jalan Kota,Rusak,<40,Lurus,Perempuan,<17,Ya
9/1/2025,2025,09,Medan,1490,492,20,3,Cerah,Dini Hari,Truk,Kecepatan Berlebih,Jalan Provinsi,Berlubang,>60,Simpang 4,Laki-laki,17-25,Tidak
5/27/2023,2023,05,Jakarta Timur,4626,468,30,1,Cerah,Pagi,Truk,Kelalaian Pengemudi,Jalan Kota,Berlubang,<40,Tikungan,Perempuan,17-25,Ya
8/10/2021,2021,08,Semarang,3443,359,29,10,Hujan,Dini Hari,Bus,Kondisi Jalan,Jalan Provinsi,Berlubang,>60,Simpang Y,Laki-laki,17-25,Tidak
4/25/2025,2025,04,Bekasi,1064,499,28,17,Cerah,Malam,Mobil,Rem Blong,Jalan Kota,Berlubang,40-60,Lurus,Perempuan,26-45,Tidak
11/15/2025,2025,11,Makassar,2252,249,24,7,Hujan,Malam,Mobil,Pelanggaran Lalu Lintas,Jalan Provinsi,Berlubang,<40,Simpang Y,Perempuan,<17,Ya
1/12/2024,2024,01,Bekasi,3787,120,27,30,Cerah,Dini Hari,Truk,Kondisi Jalan,Jalan Kota,Baik,<40,Simpang 4,Laki-laki,>50,Ya
12/4/2023,2023,12,Bekasi,4317,424,30,53,Cerah,Dini Hari,Motor,Rem Blong,Jalan Nasional,Baik,<40,Lurus,Laki-laki,17-25,Ya
10/14/2023,2023,10,Palembang,4406,385,28,23,Cerah,Dini Hari,Truk,Kurang Jarak Aman,Jalan Kota,Berlubang,<40,Simpang T,Perempuan,>50,Ya
6/13/2021,2021,06,Surabaya,4293,132,22,4,Hujan,Pagi,Motor,Kelalaian Pengemudi,Jalan Nasional,Baik,40-60,Simpang 4,Laki-laki,>50,Ya
3/26/2025,2025,03,Surabaya,4485,498,30,11,Hujan,Dini Hari,Motor,Kecepatan Berlebih,Jalan Nasional,Baik,40-60,Simpang T,Laki-laki,17-25,Ya
4/15/2022,2022,04,Yogyakarta,2509,120,24,21,Cerah,Dini Hari,Motor,Kecepatan Berlebih,Jalan Kota,Rusak,40-60,Tikungan,Perempuan,17-25,Tidak
12/11/2024,2024,12,Bandung,3353,228,26,13,Cerah,Pagi,Motor,Kelalaian Pengemudi,Jalan Nasional,Rusak,<40,Simpang 4,Laki-laki,17-25,Ya
9/18/2022,2022,09,Yogyakarta,2116,376,27,30,Cerah,Pagi,Truk,Kecepatan Berlebih,Jalan Nasional,Berlubang,<40,Lurus,Laki-laki,17-25,Tidak
3/2/2023,2023,03,Bandung,3150,344,21,12,Cerah,Siang,Bus,Kondisi Jalan,Jalan Provinsi,Berlubang,<40,Simpang 4,Perempuan,17-25,Tidak
4/18/2021,2021,04,Yogyakarta,1087,151,29,59,Hujan,Malam,Mobil,Kurang Jarak Aman,Jalan Nasional,Berlubang,<40,Simpang 4,Laki-laki,<17,Ya
12/20/2025,2025,12,Bandung,2362,235,23,22,Hujan,Pagi,Mobil,Kelalaian Pengemudi,Jalan Kota,Rusak,40-60,Lurus,Laki-laki,26-45,Ya
9/3/2021,2021,09,Makassar,2659,122,29,19,Hujan,Siang,Bus,Rem Blong,Jalan Kota,Rusak,40-60,Simpang Y,Perempuan,>50,Ya
9/18/2025,2025,09,Makassar,4192,148,25,10,Hujan,Malam,Mobil,Kelalaian Pengemudi,Jalan Kota,Rusak,40-60,Simpang Y,Perempuan,26-45,Tidak
11/29/2023,2023,11,Palembang,4998,483,26,22,Cerah,Pagi,Bus,Kondisi Jalan,Jalan Kota,Berlubang,>60,Tikungan,Perempuan,26-45,Ya
11/19/2024,2024,11,Yogyakarta,2130,364,28,41,Cerah,Pagi,Bus,Kondisi Jalan,Jalan Provinsi,Baik,<40,Lurus,Laki-laki,17-25,Tidak
8/16/2022,2022,08,Jakarta Selatan,2522,177,28,45,Hujan,Pagi,Bus,Kelalaian Pengemudi,Jalan Kota,Berlubang,<40,Lurus,Laki-laki,26-45,Tidak
4/15/2021,2021,04,Medan,3637,136,21,53,Hujan,Pagi,Motor,Kelalaian Pengemudi,Jalan Kota,Rusak,>60,Tikungan,Laki-laki,<17,Tidak
6/11/2021,2021,06,Semarang,4111,116,20,48,Hujan,Dini Hari,Mobil,Rem Blong,Jalan Nasional,Baik,40-60,Simpang T,Perempuan,>50,Tidak
2/23/2025,2025,02,Semarang,2139,480,25,24,Cerah,Pagi,Bus,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,<40,Simpang Y,Laki-laki,<17,Tidak
1/17/2024,2024,01,Bekasi,4180,390,30,6,Cerah,Pagi,Mobil,Kondisi Jalan,Jalan Provinsi,Rusak,40-60,Lurus,Perempuan,17-25,Tidak
4/1/2025,2025,04,Bekasi,4364,177,27,18,Cerah,Siang,Mobil,Rem Blong,Jalan Nasional,Rusak,40-60,Tikungan,Perempuan,<17,Ya
5/18/2021,2021,05,Palembang,3537,300,23,34,Hujan,Siang,Truk,Kurang Jarak Aman,Jalan Provinsi,Berlubang,>60,Simpang T,Laki-laki,<17,Ya
10/13/2023,2023,10,Bandung,4988,489,28,34,Cerah,Malam,Mobil,Kecepatan Berlebih,Jalan Nasional,Rusak,40-60,Lurus,Laki-laki,<17,Ya
7/18/2025,2025,07,Yogyakarta,1634,272,24,6,Cerah,Malam,Mobil,Pelanggaran Lalu Lintas,Jalan Kota,Rusak,40-60,Simpang T,Laki-laki,<17,Tidak
12/6/2025,2025,12,Yogyakarta,3746,337,24,12,Hujan,Pagi,Bus,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,<40,Lurus,Perempuan,<17,Tidak
3/11/2024,2024,03,Jakarta Timur,3129,290,28,12,Cerah,Siang,Bus,Rem Blong,Jalan Kota,Baik,40-60,Simpang 4,Perempuan,>50,Ya
8/30/2021,2021,08,Makassar,2908,319,28,15,Hujan,Malam,Mobil,Pelanggaran Lalu Lintas,Jalan Kota,Baik,>60,Simpang T,Laki-laki,<17,Ya
5/12/2024,2024,05,Semarang,3799,238,30,22,Hujan,Dini Hari,Truk,Kelalaian Pengemudi,Jalan Nasional,Baik,>60,Lurus,Laki-laki,<17,Tidak
4/18/2025,2025,04,Semarang,2859,333,21,18,Hujan,Malam,Bus,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,>60,Simpang 4,Laki-laki,26-45,Ya
5/16/2021,2021,05,Semarang,1516,322,26,21,Hujan,Pagi,Mobil,Kondisi Jalan,Jalan Kota,Baik,<40,Simpang 4,Perempuan,17-25,Tidak
10/20/2021,2021,10,Bekasi,2143,126,30,42,Cerah,Siang,Bus,Kondisi Jalan,Jalan Provinsi,Berlubang,>60,Lurus,Perempuan,>50,Tidak
6/25/2022,2022,06,Yogyakarta,1886,334,21,16,Hujan,Siang,Mobil,Kurang Jarak Aman,Jalan Kota,Berlubang,>60,Tikungan,Perempuan,<17,Ya
1/14/2021,2021,01,Bandung,1673,198,28,44,Cerah,Siang,Mobil,Kondisi Jalan,Jalan Nasional,Rusak,>60,Simpang Y,Perempuan,>50,Tidak
3/24/2025,2025,03,Makassar,1484,243,23,27,Cerah,Dini Hari,Truk,Kecepatan Berlebih,Jalan Nasional,Baik,40-60,Lurus,Perempuan,>50,Ya
11/29/2024,2024,11,Yogyakarta,4922,369,20,7,Hujan,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Kota,Baik,40-60,Lurus,Laki-laki,26-45,Ya
4/2/2025,2025,04,Makassar,1006,186,22,31,Cerah,Siang,Bus,Kurang Jarak Aman,Jalan Provinsi,Rusak,<40,Simpang T,Perempuan,26-45,Ya
6/10/2023,2023,06,Jakarta Selatan,3692,428,26,6,Hujan,Siang,Bus,Kondisi Jalan,Jalan Nasional,Baik,40-60,Lurus,Perempuan,17-25,Ya
10/31/2024,2024,10,Surabaya,3314,172,26,25,Cerah,Pagi,Mobil,Kelalaian Pengemudi,Jalan Provinsi,Baik,>60,Simpang 4,Laki-laki,26-45,Tidak
9/8/2022,2022,09,Semarang,1578,235,22,27,Hujan,Malam,Motor,Kondisi Jalan,Jalan Provinsi,Baik,>60,Simpang T,Perempuan,17-25,Tidak
3/11/2021,2021,03,Yogyakarta,2506,357,30,48,Hujan,Malam,Motor,Kurang Jarak Aman,Jalan Nasional,Berlubang,>60,Simpang Y,Perempuan,<17,Tidak
7/29/2023,2023,07,Surabaya,3001,312,24,3,Cerah,Dini Hari,Mobil,Kondisi Jalan,Jalan Provinsi,Baik,>60,Tikungan,Laki-laki,<17,Ya
7/8/2025,2025,07,Bandung,2015,280,23,19,Cerah,Pagi,Motor,Pelanggaran Lalu Lintas,Jalan Kota,Berlubang,<40,Simpang 4,Laki-laki,<17,Ya
6/23/2025,2025,06,Bekasi,1556,170,27,9,Hujan,Pagi,Truk,Kurang Jarak Aman,Jalan Nasional,Baik,>60,Lurus,Laki-laki,<17,Tidak
10/29/2025,2025,10,Makassar,1934,194,26,18,Cerah,Dini Hari,Motor,Kecepatan Berlebih,Jalan Nasional,Baik,>60,Lurus,Perempuan,>50,Tidak
4/27/2025,2025,04,Bekasi,1770,339,28,18,Cerah,Siang,Mobil,Rem Blong,Jalan Nasional,Rusak,>60,Simpang T,Laki-laki,<17,Ya
10/26/2023,2023,10,Makassar,2371,281,27,16,Cerah,Malam,Motor,Kelalaian Pengemudi,Jalan Provinsi,Baik,>60,Lurus,Perempuan,17-25,Tidak
11/8/2022,2022,11,Jakarta Selatan,1732,176,23,11,Cerah,Dini Hari,Truk,Kurang Jarak Aman,Jalan Provinsi,Rusak,<40,Lurus,Laki-laki,17-25,Ya
8/21/2023,2023,08,Makassar,2579,385,23,11,Hujan,Pagi,Bus,Kurang Jarak Aman,Jalan Kota,Rusak,40-60,Tikungan,Perempuan,<17,Tidak
12/18/2024,2024,12,Yogyakarta,3667,149,20,65,Cerah,Malam,Truk,Kurang Jarak Aman,Jalan Provinsi,Berlubang,40-60,Tikungan,Laki-laki,<17,Ya
9/6/2022,2022,09,Jakarta Selatan,4334,320,26,12,Cerah,Siang,Truk,Rem Blong,Jalan Kota,Rusak,>60,Simpang T,Laki-laki,>50,Tidak
11/17/2024,2024,11,Bekasi,2191,340,29,14,Hujan,Pagi,Motor,Kelalaian Pengemudi,Jalan Kota,Baik,>60,Simpang 4,Laki-laki,<17,Tidak
5/26/2022,2022,05,Jakarta Selatan,2278,488,25,8,Hujan,Malam,Mobil,Kurang Jarak Aman,Jalan Nasional,Baik,40-60,Lurus,Laki-laki,>50,Ya
9/12/2022,2022,09,Jakarta Timur,3044,168,21,7,Hujan,Pagi,Bus,Kurang Jarak Aman,Jalan Nasional,Baik,40-60,Simpang Y,Laki-laki,>50,Ya
12/12/2025,2025,12,Surabaya,4355,216,27,19,Hujan,Siang,Mobil,Kurang Jarak Aman,Jalan Provinsi,Rusak,<40,Tikungan,Laki-laki,>50,Ya
2/9/2021,2021,02,Yogyakarta,4366,102,27,3,Cerah,Dini Hari,Motor,Kecepatan Berlebih,Jalan Kota,Rusak,<40,Tikungan,Perempuan,>50,Ya
10/13/2025,2025,10,Palembang,4627,411,21,41,Hujan,Siang,Bus,Kurang Jarak Aman,Jalan Provinsi,Baik,<40,Simpang Y,Laki-laki,>50,Tidak
11/19/2023,2023,11,Makassar,3800,438,27,32,Cerah,Siang,Truk,Kecepatan Berlebih,Jalan Nasional,Baik,40-60,Tikungan,Laki-laki,26-45,Tidak
12/31/2025,2025,12,Semarang,3235,124,23,29,Hujan,Siang,Mobil,Kurang Jarak Aman,Jalan Provinsi,Berlubang,>60,Lurus,Perempuan,>50,Ya
9/16/2025,2025,09,Jakarta Timur,1796,300,23,12,Hujan,Dini Hari,Bus,Kondisi Jalan,Jalan Kota,Rusak,40-60,Simpang T,Perempuan,17-25,Tidak
7/19/2022,2022,07,Bandung,2628,224,23,22,Cerah,Siang,Mobil,Kelalaian Pengemudi,Jalan Kota,Baik,40-60,Tikungan,Laki-laki,>50,Tidak
8/17/2021,2021,08,Bandung,1496,327,25,38,Cerah,Pagi,Motor,Kecepatan Berlebih,Jalan Provinsi,Berlubang,<40,Tikungan,Perempuan,26-45,Tidak
2/4/2023,2023,02,Yogyakarta,1906,446,29,6,Hujan,Dini Hari,Motor,Kurang Jarak Aman,Jalan Kota,Baik,>60,Simpang T,Laki-laki,17-25,Tidak
3/21/2021,2021,03,Palembang,4562,208,20,19,Hujan,Dini Hari,Bus,Rem Blong,Jalan Kota,Baik,40-60,Simpang T,Perempuan,>50,Ya
