tanggal,tahun,bulan,daerah,jumlah_kecelakaan,korban_meninggal,korban_luka_berat,korban_luka_ringan,cuaca,waktu_kejadian,jenis_kendaraan,penyebab_kecelakaan,jenis_jalan,kondisi_jalan,kecepatan_pengendara,geometri_jalan,jenis_kelamin_pengemudi,usia_pengemudi,pengaruh_alkohol,jenis_angkutan,status_kecelakaan,status_korban,eligible_santunan,dasar_hukum,jenis_santunan,estimasi_biaya_santunan
7/9/2025,2025,7,Bekasi,779,346,23,26,Hujan,Malam,Motor,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,<40,Simpang T,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,18970000000
5/25/2022,2022,5,Bandung,390,397,25,7,Cerah,Siang,Motor,Kecepatan Berlebih,Jalan Nasional,Rusak,<40,Simpang T,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21240000000
6/20/2025,2025,6,Medan,947,276,25,46,Hujan,Dini Hari,Bus,Kelalaian Pengemudi,Jalan Provinsi,Baik,>60,Simpang T,Perempuan,17-25,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,15970000000
6/5/2022,2022,6,Palembang,627,226,27,29,Cerah,Pagi,Mobil,Kelalaian Pengemudi,Jalan Provinsi,Rusak,<40,Tikungan,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13230000000
10/11/2022,2022,10,Yogyakarta,403,460,21,41,Cerah,Malam,Truk,Kurang Jarak Aman,Jalan Kota,Rusak,<40,Lurus,Laki-laki,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/14/2024,2024,8,Palembang,670,400,23,23,Hujan,Dini Hari,Truk,Kurang Jarak Aman,Jalan Provinsi,Berlubang,40-60,Simpang T,Perempuan,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21610000000
6/12/2024,2024,6,Jakarta Timur,912,222,25,9,Hujan,Pagi,Motor,Kurang Jarak Aman,Jalan Nasional,Rusak,40-60,Tikungan,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,12530000000
4/11/2023,2023,4,Jakarta Selatan,486,328,27,24,Hujan,Malam,Mobil,Kelalaian Pengemudi,Jalan Nasional,Rusak,>60,Tikungan,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,18230000000
7/25/2024,2024,7,Medan,610,458,24,31,Cerah,Pagi,Motor,Kelalaian Pengemudi,Jalan Nasional,Baik,40-60,Lurus,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24720000000
7/2/2021,2021,7,Makassar,358,280,23,8,Hujan,Siang,Mobil,Kondisi Jalan,Jalan Provinsi,Rusak,40-60,Simpang T,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15310000000
7/12/2022,2022,7,Jakarta Selatan,450,293,26,4,Hujan,Siang,Motor,Rem Blong,Jalan Kota,Rusak,40-60,Tikungan,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16030000000
10/2/2021,2021,10,Bekasi,275,488,24,17,Cerah,Pagi,Bus,Pelanggaran Lalu Lintas,Jalan Kota,Berlubang,40-60,Tikungan,Laki-laki,>50,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,25940000000
10/29/2023,2023,10,Makassar,627,485,24,18,Cerah,Malam,Truk,Pelanggaran Lalu Lintas,Jalan Nasional,Rusak,<40,Simpang Y,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25810000000
4/8/2023,2023,4,Yogyakarta,572,226,29,11,Cerah,Dini Hari,Mobil,Kelalaian Pengemudi,Jalan Provinsi,Baik,<40,Simpang T,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,12970000000
12/31/2021,2021,12,Palembang,654,301,29,10,Hujan,Siang,Mobil,Kecepatan Berlebih,Jalan Nasional,Rusak,>60,Simpang T,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16700000000
3/20/2025,2025,3,Yogyakarta,745,244,29,2,Cerah,Dini Hari,Truk,Kelalaian Pengemudi,Jalan Kota,Baik,<40,Tikungan,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
5/24/2022,2022,5,Jakarta Selatan,418,240,26,22,Hujan,Malam,Truk,Rem Blong,Jalan Nasional,Baik,<40,Simpang T,Laki-laki,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
4/11/2023,2023,4,Jakarta Timur,499,418,25,35,Cerah,Dini Hari,Bus,Kecepatan Berlebih,Jalan Nasional,Berlubang,40-60,Simpang 4,Laki-laki,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,22850000000
10/6/2025,2025,10,Medan,906,476,21,6,Hujan,Dini Hari,Motor,Pelanggaran Lalu Lintas,Jalan Kota,Rusak,40-60,Simpang 4,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24970000000
10/22/2025,2025,10,Palembang,775,181,29,12,Cerah,Dini Hari,Truk,Kondisi Jalan,Jalan Kota,Baik,<40,Simpang Y,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10740000000
9/13/2021,2021,9,Jakarta Timur,308,396,21,19,Cerah,Dini Hari,Mobil,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,>60,Lurus,Laki-laki,17-25,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
10/3/2024,2024,10,Bekasi,634,438,25,69,Cerah,Dini Hari,Mobil,Kecepatan Berlebih,Jalan Provinsi,Baik,>60,Tikungan,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24530000000
11/1/2025,2025,11,Yogyakarta,882,418,20,3,Cerah,Pagi,Motor,Kurang Jarak Aman,Jalan Kota,Berlubang,>60,Simpang T,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21960000000
5/28/2023,2023,5,Bandung,489,311,22,31,Cerah,Dini Hari,Truk,Kurang Jarak Aman,Jalan Nasional,Berlubang,>60,Tikungan,Perempuan,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,17270000000
9/15/2025,2025,9,Semarang,895,235,26,29,Cerah,Malam,Motor,Kecepatan Berlebih,Jalan Nasional,Baik,<40,Simpang Y,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13630000000
4/5/2022,2022,4,Palembang,315,461,27,11,Cerah,Dini Hari,Motor,Kecepatan Berlebih,Jalan Kota,Berlubang,40-60,Lurus,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24620000000
6/8/2021,2021,6,Semarang,537,437,23,38,Cerah,Dini Hari,Motor,Kecepatan Berlebih,Jalan Provinsi,Baik,>60,Simpang T,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
4/5/2022,2022,4,Jakarta Timur,363,355,23,9,Cerah,Dini Hari,Bus,Rem Blong,Jalan Nasional,Berlubang,40-60,Simpang 4,Laki-laki,26-45,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,19080000000
11/9/2024,2024,11,Makassar,667,133,23,19,Cerah,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Kota,Baik,<40,Lurus,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,8180000000
12/2/2025,2025,12,Medan,1066,180,26,36,Hujan,Siang,Truk,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,40-60,Simpang Y,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,11020000000
7/25/2021,2021,7,Yogyakarta,378,388,29,7,Hujan,Malam,Bus,Rem Blong,Jalan Nasional,Baik,<40,Lurus,Perempuan,>50,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,20990000000
9/13/2021,2021,9,Jakarta Timur,308,366,24,11,Cerah,Dini Hari,Mobil,Kondisi Jalan,Jalan Nasional,Berlubang,>60,Simpang T,Laki-laki,<17,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/18/2025,2025,8,Makassar,792,379,22,24,Cerah,Siang,Mobil,Kurang Jarak Aman,Jalan Provinsi,Baik,>60,Simpang 4,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,20530000000
11/21/2021,2021,11,Yogyakarta,306,156,25,47,Hujan,Malam,Bus,Kecepatan Berlebih,Jalan Kota,Baik,>60,Simpang Y,Perempuan,>50,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,9990000000
12/3/2025,2025,12,Jakarta Timur,1161,166,27,20,Hujan,Malam,Truk,Kondisi Jalan,Jalan Provinsi,Rusak,<40,Simpang 4,Perempuan,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10050000000
11/1/2022,2022,11,Surabaya,506,128,23,40,Cerah,Siang,Bus,Kondisi Jalan,Jalan Provinsi,Rusak,>60,Lurus,Perempuan,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,8350000000
10/20/2021,2021,10,Jakarta Selatan,287,206,26,9,Cerah,Malam,Motor,Kelalaian Pengemudi,Jalan Nasional,Baik,>60,Simpang Y,Perempuan,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
9/19/2021,2021,9,Bekasi,260,267,26,38,Hujan,Siang,Truk,Kurang Jarak Aman,Jalan Nasional,Rusak,>60,Simpang 4,Perempuan,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15410000000
11/10/2025,2025,11,Bandung,798,447,23,14,Cerah,Siang,Bus,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,<40,Lurus,Laki-laki,<17,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,23780000000
2/2/2021,2021,2,Palembang,289,394,30,7,Cerah,Pagi,Mobil,Kurang Jarak Aman,Jalan Kota,Rusak,>60,Lurus,Perempuan,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21340000000
7/31/2022,2022,7,Palembang,486,330,29,26,Cerah,Dini Hari,Motor,Kelalaian Pengemudi,Jalan Provinsi,Rusak,<40,Simpang Y,Perempuan,17-25,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
11/12/2025,2025,11,Bandung,819,496,29,14,Cerah,Dini Hari,Mobil,Rem Blong,Jalan Provinsi,Baik,<40,Simpang 4,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,26530000000
8/9/2024,2024,8,Yogyakarta,692,332,30,29,Hujan,Dini Hari,Motor,Rem Blong,Jalan Nasional,Rusak,<40,Tikungan,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,18680000000
12/12/2023,2023,12,Jakarta Timur,861,495,27,7,Cerah,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Provinsi,Rusak,>60,Simpang 4,Perempuan,17-25,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
3/29/2021,2021,3,Bekasi,199,123,25,30,Cerah,Siang,Mobil,Rem Blong,Jalan Provinsi,Baik,40-60,Simpang 4,Perempuan,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
3/26/2023,2023,3,Jakarta Selatan,523,367,22,20,Cerah,Malam,Bus,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,>60,Simpang Y,Perempuan,>50,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,19850000000
6/4/2025,2025,6,Makassar,904,285,28,12,Cerah,Dini Hari,Mobil,Kelalaian Pengemudi,Jalan Nasional,Berlubang,<40,Simpang T,Laki-laki,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
10/25/2025,2025,10,Palembang,762,480,28,28,Cerah,Pagi,Truk,Kondisi Jalan,Jalan Kota,Rusak,40-60,Tikungan,Perempuan,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
10/12/2021,2021,10,Bandung,327,230,25,30,Hujan,Siang,Truk,Kondisi Jalan,Jalan Kota,Baik,40-60,Simpang 4,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13350000000
12/2/2024,2024,12,Medan,963,204,26,28,Hujan,Siang,Bus,Kondisi Jalan,Jalan Nasional,Berlubang,<40,Simpang 4,Laki-laki,>50,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,12060000000
12/22/2023,2023,12,Semarang,889,177,30,7,Cerah,Pagi,Motor,Rem Blong,Jalan Kota,Baik,>60,Simpang Y,Laki-laki,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10490000000
5/31/2025,2025,5,Palembang,779,245,24,25,Cerah,Malam,Mobil,Kurang Jarak Aman,Jalan Provinsi,Rusak,40-60,Simpang 4,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13950000000
10/29/2025,2025,10,Surabaya,903,153,27,33,Cerah,Dini Hari,Bus,Kondisi Jalan,Jalan Nasional,Baik,<40,Tikungan,Laki-laki,>50,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,9660000000
4/2/2024,2024,4,Yogyakarta,554,401,24,11,Hujan,Malam,Mobil,Kecepatan Berlebih,Jalan Nasional,Rusak,>60,Simpang T,Perempuan,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21470000000
4/1/2022,2022,4,Makassar,366,249,29,16,Cerah,Siang,Mobil,Kondisi Jalan,Jalan Nasional,Rusak,>60,Simpang T,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,14220000000
10/6/2025,2025,10,Bandung,811,151,20,60,Hujan,Siang,Truk,Kondisi Jalan,Jalan Kota,Berlubang,40-60,Lurus,Perempuan,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
9/30/2025,2025,9,Medan,848,170,23,18,Hujan,Dini Hari,Motor,Pelanggaran Lalu Lintas,Jalan Nasional,Berlubang,<40,Simpang T,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10010000000
1/19/2023,2023,1,Surabaya,531,275,28,41,Hujan,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Kota,Berlubang,<40,Simpang Y,Laki-laki,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15970000000
1/7/2021,2021,1,Palembang,266,329,29,17,Hujan,Pagi,Motor,Kecepatan Berlebih,Jalan Kota,Rusak,40-60,Lurus,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,18240000000
1/14/2021,2021,1,Bekasi,269,218,20,55,Cerah,Dini Hari,Bus,Kecepatan Berlebih,Jalan Nasional,Baik,<40,Lurus,Laki-laki,<17,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,13000000000
2/21/2022,2022,2,Jakarta Selatan,290,317,21,8,Hujan,Malam,Truk,Rem Blong,Jalan Kota,Berlubang,<40,Simpang Y,Laki-laki,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
6/27/2024,2024,6,Jakarta Timur,988,500,23,10,Cerah,Siang,Bus,Kurang Jarak Aman,Jalan Kota,Baik,>60,Tikungan,Laki-laki,<17,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,26350000000
4/22/2023,2023,4,Jakarta Selatan,561,383,25,20,Hujan,Dini Hari,Mobil,Kelalaian Pengemudi,Jalan Kota,Rusak,>60,Tikungan,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,20800000000
12/26/2024,2024,12,Yogyakarta,934,364,27,19,Hujan,Malam,Mobil,Kelalaian Pengemudi,Jalan Kota,Baik,40-60,Lurus,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,19930000000
9/23/2021,2021,9,Jakarta Timur,274,482,22,19,Cerah,Dini Hari,Mobil,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,<40,Simpang Y,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25580000000
7/14/2024,2024,7,Palembang,741,141,26,15,Cerah,Pagi,Mobil,Kondisi Jalan,Jalan Nasional,Baik,>60,Simpang T,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,8650000000
10/13/2022,2022,10,Jakarta Timur,450,220,25,41,Hujan,Malam,Bus,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,>60,Simpang T,Laki-laki,26-45,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,13070000000
9/17/2022,2022,9,Jakarta Selatan,495,296,28,35,Cerah,Pagi,Motor,Kecepatan Berlebih,Jalan Kota,Berlubang,<40,Lurus,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16900000000
9/21/2024,2024,9,Medan,630,150,29,9,Hujan,Malam,Motor,Pelanggaran Lalu Lintas,Jalan Nasional,Berlubang,>60,Lurus,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,9130000000
4/27/2021,2021,4,Medan,241,332,22,29,Cerah,Malam,Motor,Kondisi Jalan,Jalan Kota,Baik,40-60,Simpang 4,Laki-laki,17-25,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
5/31/2023,2023,5,Surabaya,524,193,24,16,Cerah,Pagi,Bus,Kelalaian Pengemudi,Jalan Provinsi,Baik,40-60,Simpang 4,Perempuan,>50,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,11170000000
6/27/2024,2024,6,Semarang,928,493,24,52,Hujan,Dini Hari,Mobil,Rem Blong,Jalan Kota,Baik,>60,Lurus,Laki-laki,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,26890000000
3/3/2021,2021,3,Jakarta Timur,174,434,27,15,Hujan,Dini Hari,Truk,Kecepatan Berlebih,Jalan Provinsi,Berlubang,40-60,Simpang T,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,23350000000
10/10/2023,2023,10,Medan,547,208,22,10,Cerah,Siang,Bus,Kurang Jarak Aman,Jalan Kota,Baik,<40,Simpang T,Laki-laki,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,11700000000
2/18/2022,2022,2,Yogyakarta,389,306,30,42,Cerah,Dini Hari,Mobil,Pelanggaran Lalu Lintas,Jalan Kota,Berlubang,40-60,Tikungan,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,17640000000
9/8/2024,2024,9,Makassar,722,225,21,10,Hujan,Malam,Mobil,Pelanggaran Lalu Lintas,Jalan Nasional,Baik,>60,Simpang Y,Perempuan,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
9/30/2025,2025,9,Yogyakarta,743,126,28,14,Cerah,Pagi,Motor,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,>60,Simpang T,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,7980000000
10/10/2023,2023,10,Jakarta Timur,563,321,27,8,Cerah,Pagi,Motor,Kondisi Jalan,Jalan Kota,Rusak,40-60,Tikungan,Laki-laki,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/4/2024,2024,8,Medan,731,280,22,40,Hujan,Dini Hari,Truk,Kondisi Jalan,Jalan Nasional,Berlubang,<40,Simpang T,Perempuan,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15900000000
5/29/2025,2025,5,Yogyakarta,784,447,29,8,Cerah,Dini Hari,Motor,Rem Blong,Jalan Nasional,Baik,40-60,Simpang T,Perempuan,<17,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
3/22/2025,2025,3,Yogyakarta,688,287,22,0,Cerah,Siang,Truk,Kecepatan Berlebih,Jalan Kota,Baik,>60,Simpang 4,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15450000000
7/19/2021,2021,7,Bekasi,263,412,29,12,Hujan,Siang,Mobil,Kondisi Jalan,Jalan Nasional,Berlubang,>60,Lurus,Perempuan,<17,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
11/9/2021,2021,11,Jakarta Timur,318,247,22,11,Cerah,Malam,Truk,Kelalaian Pengemudi,Jalan Kota,Rusak,>60,Simpang Y,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13670000000
2/17/2023,2023,2,Makassar,513,483,24,25,Cerah,Malam,Motor,Kecepatan Berlebih,Jalan Kota,Berlubang,40-60,Tikungan,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25850000000
6/30/2024,2024,6,Semarang,919,236,23,20,Cerah,Malam,Motor,Pelanggaran Lalu Lintas,Jalan Provinsi,Berlubang,<40,Lurus,Perempuan,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13350000000
6/21/2023,2023,6,Bekasi,743,307,25,18,Cerah,Dini Hari,Truk,Kelalaian Pengemudi,Jalan Provinsi,Baik,40-60,Simpang 4,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16960000000
7/7/2023,2023,7,Makassar,473,292,21,49,Cerah,Siang,Mobil,Kelalaian Pengemudi,Jalan Nasional,Berlubang,<40,Simpang T,Perempuan,17-25,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
4/13/2021,2021,4,Semarang,219,142,28,34,Cerah,Siang,Motor,Rem Blong,Jalan Nasional,Baik,>60,Simpang Y,Perempuan,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
2/14/2024,2024,2,Palembang,577,197,29,13,Cerah,Malam,Truk,Kondisi Jalan,Jalan Kota,Rusak,<40,Simpang Y,Perempuan,17-25,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/19/2024,2024,8,Semarang,650,388,30,28,Hujan,Pagi,Truk,Kecepatan Berlebih,Jalan Nasional,Baik,<40,Simpang T,Perempuan,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21460000000
10/26/2021,2021,10,Bandung,270,410,24,9,Cerah,Pagi,Bus,Kurang Jarak Aman,Jalan Provinsi,Baik,<40,Lurus,Laki-laki,17-25,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,21880000000
1/12/2023,2023,1,Semarang,383,329,25,49,Hujan,Pagi,Motor,Pelanggaran Lalu Lintas,Jalan Kota,Baik,>60,Simpang 4,Laki-laki,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,18680000000
3/31/2023,2023,3,Bandung,409,359,30,20,Cerah,Dini Hari,Motor,Kelalaian Pengemudi,Jalan Provinsi,Baik,>60,Tikungan,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,19850000000
1/12/2023,2023,1,Surabaya,520,228,27,41,Hujan,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Kota,Berlubang,>60,Simpang 4,Laki-laki,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13570000000
1/27/2022,2022,1,Bandung,312,357,24,27,Hujan,Malam,Motor,Rem Blong,Jalan Nasional,Rusak,40-60,Simpang 4,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,19590000000
1/26/2024,2024,1,Bekasi,501,470,24,30,Cerah,Dini Hari,Truk,Kondisi Jalan,Jalan Kota,Baik,>60,Simpang T,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25300000000
10/10/2025,2025,10,Yogyakarta,846,301,20,17,Cerah,Siang,Truk,Kondisi Jalan,Jalan Provinsi,Baik,<40,Simpang T,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16390000000
4/2/2023,2023,4,Bekasi,427,457,25,10,Cerah,Dini Hari,Truk,Kurang Jarak Aman,Jalan Nasional,Berlubang,40-60,Simpang Y,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24300000000
8/5/2021,2021,8,Yogyakarta,261,428,27,22,Hujan,Malam,Bus,Kondisi Jalan,Jalan Nasional,Rusak,40-60,Simpang T,Laki-laki,<17,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,23190000000
12/24/2023,2023,12,Makassar,829,304,29,15,Hujan,Pagi,Truk,Pelanggaran Lalu Lintas,Jalan Kota,Baik,40-60,Tikungan,Perempuan,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16950000000
8/16/2023,2023,8,Bandung,496,407,30,2,Cerah,Malam,Mobil,Kurang Jarak Aman,Jalan Nasional,Berlubang,<40,Simpang Y,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21890000000
12/31/2025,2025,12,Yogyakarta,1039,234,24,23,Cerah,Siang,Motor,Kecepatan Berlebih,Jalan Provinsi,Baik,<40,Simpang T,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13360000000
9/9/2025,2025,9,Jakarta Selatan,755,456,21,51,Hujan,Siang,Motor,Kondisi Jalan,Jalan Provinsi,Rusak,>60,Tikungan,Laki-laki,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24870000000
9/22/2024,2024,9,Yogyakarta,659,456,20,16,Hujan,Pagi,Mobil,Kelalaian Pengemudi,Jalan Kota,Berlubang,>60,Simpang 4,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24120000000
2/3/2022,2022,2,Makassar,367,254,20,9,Cerah,Dini Hari,Bus,Rem Blong,Jalan Provinsi,Baik,40-60,Lurus,Perempuan,26-45,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,13880000000
